gamekey,record,adjoe,adjde,barthag,sos,ncsos,consos,elite SOS,elite noncon SOS,Opp OE,Opp DE,Con Adj OE,Con Adj DE,Qual O,Qual D,Qual Barthag,Qual Games,FUN,ConPF,ConPA,ConPoss,ConOE,ConDE,ConSOSRemain,WAB,didwin
Villanova-Alabama,0.34444444444444444,20.472906528749505,-1.2832630056378065,0.16748147040341677,0.005846089864853243,0.011856377124306317,0.00017176267814889012,-0.025915369273060818,-0.0488804868940127,0.7876240144441624,-0.16884896606578081,22.045738365201487,6.062581746210569,34.644417634227125,8.157398666278056,0.16795880821009268,4,0.01226524634863324,342.0,148.0,64.95000000000027,0.21290346429920115,0.06425592012925785,0,11.706735584282615,True
Villanova-Butler,0.30000000000000004,12.294442910497182,-1.2369061138926298,0.06674959578610185,0.02286906350060669,0.06483741346075456,-0.007669588301971064,0.015249670143194782,-0.002037024220865935,-0.8430495417508865,-0.8216278093736946,9.721410588101293,2.140112370328083,20.215143306212468,0.6090315856619526,0.09511104151719518,0,0.08818058534672235,126.0,-10.0,-4.312499999999773,0.10067642569547908,-0.004172614514918793,0,8.902684983840592,True
Villanova-Butler,0.30000000000000004,12.294442910497182,-1.2369061138926298,0.06674959578610185,0.02286906350060669,0.06483741346075456,-0.007669588301971064,0.015249670143194782,-0.002037024220865935,-0.8430495417508865,-0.8216278093736946,9.721410588101293,2.140112370328083,20.215143306212468,0.6090315856619526,0.09511104151719518,0,0.08818058534672235,126.0,-10.0,-4.312499999999773,0.10067642569547908,-0.004172614514918793,0,8.902684983840592,True
Villanova-Columbia,0.6037037037037037,20.566687466409547,-18.955757701148983,0.6059184138004139,0.32864303682997176,0.1667587064449471,0.4068812599284974,-0.20002542659336486,-0.013757913074017747,8.369993263153447,-5.631826191269639,19.215742829109686,-16.330129792261275,45.809395642664924,14.028985731584356,0.2614200818580614,16,0.20756670028949775,495.0,280.0,318.53750000000025,0.10878407176415394,-0.057921676048503734,0,24.198951553122402,True
Villanova-Creighton,0.26363636363636367,12.117513957619082,-3.312640104364263,0.0882852506855738,0.07848159014105938,0.16866752585975509,-0.01011587926482671,-0.026098734084090913,-0.046496298475967035,1.0212168913098907,-1.7459344311847218,10.979556782736665,1.2362185200221774,17.87194010291897,-4.07790061994865,0.12943872053132988,5,0.055252356085836785,157.0,-24.0,-1.387499999999818,0.12199284855191594,-0.01732199521161104,0,8.540892677988372,True
Villanova-DePaul,0.5451612903225806,24.547737705624996,-1.913607109915418,0.26161149491780844,0.05560835435311773,0.14745583852982558,-0.029415892767972962,-0.011841356145737891,-0.05919426528848237,0.43595241027729514,-2.126554167942899,24.970858112352758,2.189620982524957,34.7494996068356,1.1422829557433403,0.3266531341004024,4,0.12697537653252472,312.0,-29.0,-9.124999999999773,0.2469299513731833,-0.014788290241363189,0,17.29551343580468,True
Villanova-Georgetown,0.4,16.906063132251234,-6.346242930112638,0.2044662095049954,0.1317736744845842,0.3657054949669586,-0.023117919060509973,-0.04691362173919511,-0.1657876272955251,3.599402219100014,-2.959120404271303,18.463830962923012,-1.514743250453975,20.720627331662982,-6.668354106467177,0.2125649556637459,6,0.08840929209662851,210.0,-120.0,-45.41249999999991,0.19731370584779917,-0.05352396447318264,0,14.121601968346198,True
Villanova-Gonzaga,0.03513513513513511,11.098554949442388,-0.7969475067978209,0.053149551374043646,0.2061722123158808,0.030650120438333706,0.3370269208541701,-0.1386377152912185,0.06265839459596201,5.098914868594846,-4.643765516407882,11.635926873450444,3.9233671979579583,6.30734154690208,-3.3937152918616817,0.033278925265939674,9,-0.005709102386484921,128.0,246.0,88.41250000000036,0.01670166702502396,0.12593822417760403,0,5.7308561368688355,True
Villanova-Hofstra,0.2870967741935484,18.379455694185992,-15.29490260059005,0.4567999473457691,0.31584228784720003,0.12358337296595984,0.40642505704269555,-0.21333296099185084,-0.014643427921716134,6.380366300196599,-7.254166305611562,18.501856811881268,-10.710199279478573,-8.818262035279389,-46.570782492965364,0.4466061782856062,15,-0.011486233465879958,141.0,-1.0,41.6875,0.07170216391335105,-0.03584142608071783,0,16.713130942465405,True
Villanova-La Salle,0.49375,23.688792327087782,-7.405090479526109,0.384715303586583,0.20883632919113015,0.03134254786939594,0.289544430268567,-0.17015569894324067,5.320538387953988e-05,5.7627663540246346,-4.069279849347851,23.968165649157143,-3.6766748991357048,49.20996006185845,12.843104254906152,0.38672691259805336,14,0.16094074017003834,235.0,14.0,-7.637499999999818,0.186913550008732,0.016889424334825875,0,21.67536313742,True
