gamekey,record,adjoe,adjde,barthag,sos,ncsos,consos,elite SOS,elite noncon SOS,Opp OE,Opp DE,Con Adj OE,Con Adj DE,Qual O,Qual D,Qual Barthag,Qual Games,FUN,ConPF,ConPA,ConPoss,ConOE,ConDE,ConSOSRemain,WAB,didwin
Ohio St.-UNC Asheville,0.37053182214472546,26.545136451046375,-8.658457808462614,0.49061763845287426,0.3207089578850673,-0.1340138187301716,0.5788156324112675,-0.1845209583438473,0.17846236889771472,8.375139370889642,-5.74585446338078,28.52186144196193,-6.516404690629116,36.868777414060744,-2.879064965920392,0.52952788701122,14,0.08718330815460351,38.0,-31.0,-121.36249999999995,0.14521833912042825,0.07402216821801355,0,20.073968684935032,True
Ohio St.-Oakland,0.21303656597774245,8.42270655445762,-13.536030310167277,0.18517919675368288,0.1621617415486536,-0.2769577805630725,0.45652130989287776,-0.09533129550904051,0.2837745289816439,3.662146368515536,-4.434325863237234,11.854004904390962,-10.300026138223515,20.606694436153077,-7.4248731296062545,0.23269187118088774,11,-0.008128511730072785,-263.0,-196.0,-191.82500000000027,-0.026894881521521974,-0.00035005887495476173,0,11.647704392849839,True
Ohio St.-Tennessee Martin,0.5963382737576286,28.690733472992804,-18.715399645786903,0.7826445855344157,0.30425906750896564,0.01524909355126175,0.47189869917472616,-0.20352146361245005,0.0552453114083975,8.805764342354848,-5.524638063442893,32.43597084185819,-14.334835178449666,27.871890920008326,-8.93457080413971,0.4446751862458327,16,0.04685736248257549,130.0,-151.0,-114.89999999999986,0.21365810351458514,-0.027188039397114228,0,27.635128846251213,True
Ohio St.-Indiana,0.543918918918919,16.316027390967534,-9.182075195076223,0.24159127265946512,0.02712004692943959,0.07268301603192645,-0.026706400871355118,0.02480670570177268,0.00290455352325103,0.04437690870297217,-0.5441870103859969,16.536921896454203,-8.210065826816503,12.889321390420776,-14.048489217097668,0.2248012226586844,2,0.1337059356601385,172.0,-149.0,-12.475000000000364,0.1633367292482928,-0.11917199473754359,0,18.08173693949586,True
Ohio St.-Iowa,0.5640802092414996,20.82978813776154,-4.807504484606511,0.23587721971436248,-0.006722204823346067,0.0011099508209347353,-0.021873543839274423,0.014942673000793327,-0.018458377144310867,-0.18703749424319938,0.04874220139711838,20.66469187440852,-4.734625331752341,16.764217394816768,-12.364094896761216,0.2634067328725882,2,0.1452623555801147,168.0,-158.0,-60.38749999999982,0.2010851127533686,-0.08094332909437063,0,18.56433571351053,True
Ohio St.-Minnesota,0.37053182214472546,15.521643396643327,-5.609260415285078,0.15540845108209778,-0.026848939101660974,-0.07326832339083222,-0.007143908317119418,0.014517734186912601,0.012513721154380986,-1.5621851208330924,0.16761384097664234,16.0848884335945,-2.8640679669426845,10.428301268497435,-10.106127025276479,0.12343172974958128,4,0.03587666190616623,194.0,-30.0,20.78749999999991,0.1525275963298025,-0.04610339028667765,0,12.619037104737744,True
Ohio St.-Michigan,0.3306836248012719,13.054253247196371,-3.021528563058567,0.08622272005306575,-0.033269437636115784,-0.04753821521496038,0.00016819686684399482,0.06015738278191107,0.06701773752188644,-1.6721422091031286,0.9157069592376814,13.900419282482574,-4.89451178800185,10.714226564881983,-7.222248524050954,0.090862171420237,2,0.047808878267246446,176.0,-47.0,30.0625,0.1274775429143089,-0.07051834335373441,0,10.096638844618296,True
Ohio St.-Penn St.,0.36009538950715425,12.764695344041343,-6.120177608199796,0.1247631942907802,-0.05759991253826924,-0.0680017464399324,-0.025975295361361117,0.05949025841068889,0.014071828060940539,-2.0255614117270824,1.639680096220033,11.253126750866386,-5.480338314567732,9.572671619628736,-10.825898985623795,0.12326294231114998,0,0.016549287312498606,203.0,-3.0,76.98750000000018,0.10599010328399538,-0.07729371784897787,0,10.221777082943351,True
Ohio St.-Iowa,0.5640802092414996,20.82978813776154,-4.807504484606511,0.23587721971436248,-0.006722204823346067,0.0011099508209347353,-0.021873543839274423,0.014942673000793327,-0.018458377144310867,-0.18703749424319938,0.04874220139711838,20.66469187440852,-4.734625331752341,16.764217394816768,-12.364094896761216,0.2634067328725882,2,0.1452623555801147,168.0,-158.0,-60.38749999999982,0.2010851127533686,-0.08094332909437063,0,18.56433571351053,True
Ohio St.-Illinois,0.3306836248012719,11.074119448172524,-0.7471014075001818,0.04712102105928706,-0.0492920700392766,-0.11735481127308245,-0.004852270761538935,0.04901140452093011,0.07647449874912671,-1.473943947152506,1.357286777586367,12.658002239198765,1.9389358663228506,4.997171856090304,-9.24060632595041,0.06447395028111436,-1,0.14224231466247828,108.0,-26.0,-22.925000000000182,0.11713564578749125,-0.0022801613126650633,0,10.369122754806487,True
Ohio St.-Purdue,0.15421303656597785,10.668563917835968,-0.3119386576626795,0.04110613236120486,-0.023137483703420725,-0.09262516706126522,-0.0015104975857672676,0.017829532484046506,0.06496142276889338,0.30363901708510355,1.0590025667331986,8.321822145601189,2.371810597216097,19.36990944625012,4.482273578816262,0.046531573803995974,4,0.007854293900199205,36.0,-5.0,-35.237499999999955,0.06668334242212182,0.026509504320523902,0,4.745447398323943,True
Ohio St.-Northwestern,0.3306836248012719,9.153436332439043,-9.907392016002504,0.13500718821442015,0.017352262610904723,0.09403989962513609,-0.0032024115755997506,0.008276900625418082,-0.04549890995509598,0.7199193533033963,-0.10639953257400236,12.355705183647672,-10.050658004706037,10.79680016316145,-14.706513315449882,0.20157242197897662,3,0.03179517943893595,146.0,-127.0,7.375,0.12214285481768195,-0.11970563350856978,0,12.006078615442233,True
Ohio St.-Michigan,0.3306836248012719,13.054253247196371,-3.021528563058567,0.08622272005306575,-0.033269437636115784,-0.04753821521496038,0.00016819686684399482,0.06015738278191107,0.06701773752188644,-1.6721422091031286,0.9157069592376814,13.900419282482574,-4.89451178800185,10.714226564881983,-7.222248524050954,0.090862171420237,2,0.047808878267246446,176.0,-47.0,30.0625,0.1274775429143089,-0.07051834335373441,0,10.096638844618296,True
Ohio St.-Minnesota,0.37053182214472546,15.521643396643327,-5.609260415285078,0.15540845108209778,-0.026848939101660974,-0.07326832339083222,-0.007143908317119418,0.014517734186912601,0.012513721154380986,-1.5621851208330924,0.16761384097664234,16.0848884335945,-2.8640679669426845,10.428301268497435,-10.106127025276479,0.12343172974958128,4,0.03587666190616623,194.0,-30.0,20.78749999999991,0.1525275963298025,-0.04610339028667765,0,12.619037104737744,True
Ohio St.-Wisconsin,0.1836248012718601,2.813992270137362,-5.9632658128033285,0.037140181991254906,-0.020304254168004188,-0.010821494259189712,-0.011986982880579644,0.040380410911943665,0.05477495081209394,-0.7799283582345851,0.4472961541416822,-0.4283215309385753,-5.986359702342057,6.383210113060073,-6.429608131795575,0.05087059889983114,0,0.028462256152376075,118.0,30.0,103.71250000000009,-0.004825026640826735,-0.07370000024933221,0,6.078774483459737,False
Ohio St.-Michigan St.,0.37346437346437356,17.131975402136987,-2.795405524407002,0.1315300997001957,-0.0686974271064752,-0.14645880537598033,-0.010320469024798662,0.08576888221773216,0.18387646596129992,-1.8654753021501023,2.209026815485032,18.915045463948857,-2.4585520307670095,17.322454150309426,-5.238816899839335,0.13881124287977253,-3,-0.009111299297382136,176.0,-56.0,-14.3125,0.16846873914913685,-0.036152997479822924,0,9.69156295836551,True
Ohio St.-Purdue,0.15421303656597785,10.668563917835968,-0.3119386576626795,0.04110613236120486,-0.023137483703420725,-0.09262516706126522,-0.0015104975857672676,0.017829532484046506,0.06496142276889338,0.30363901708510355,1.0590025667331986,8.321822145601189,2.371810597216097,19.36990944625012,4.482273578816262,0.046531573803995974,4,0.007854293900199205,36.0,-5.0,-35.237499999999955,0.06668334242212182,0.026509504320523902,0,4.745447398323943,False
Ohio St.-Illinois,0.3306836248012719,11.074119448172524,-0.7471014075001818,0.04712102105928706,-0.0492920700392766,-0.11735481127308245,-0.004852270761538935,0.04901140452093011,0.07647449874912671,-1.473943947152506,1.357286777586367,12.658002239198765,1.9389358663228506,4.997171856090304,-9.24060632595041,0.06447395028111436,-1,0.14224231466247828,108.0,-26.0,-22.925000000000182,0.11713564578749125,-0.0022801613126650633,0,10.369122754806487,True
