gamekey,record,adjoe,adjde,barthag,sos,ncsos,consos,elite SOS,elite noncon SOS,Opp OE,Opp DE,Con Adj OE,Con Adj DE,Qual O,Qual D,Qual Barthag,Qual Games,FUN,ConPF,ConPA,ConPoss,ConOE,ConDE,ConSOSRemain,WAB,didwin
Louisville-Kentucky,0.11283783783783785,1.6382676004525791,-8.66290810331354,0.06487134368093928,-0.13555286799283306,-0.17473694780415178,-0.07702518320826379,0.11380910441495506,0.11772568294284314,-3.9126491927283666,3.086397740774089,3.8846336702395803,-8.60770469343673,-5.600570393228523,-10.978069152533578,0.046370557904471865,-6,-0.12532393485594173,120.0,-97.0,28.52500000000009,0.07190610967738453,-0.10162921623826515,0,1.4169020445265583,False
Louisville-UCF,0.45852749301025164,12.134515402953454,-18.342127215918495,0.44945335234945527,-0.006224035279929874,0.0767297323269186,-0.04984673462711564,0.034005212333975465,-0.025676770298602047,0.014783050039540058,0.35394327662463354,12.33505482919064,-19.438039747527668,16.85524414898869,-11.953123903140366,0.4466554911911286,1,-0.03927391601840713,215.0,-270.0,20.96250000000009,0.15677512913118874,-0.23759725711146296,0,12.967651905988937,True
Louisville-Rutgers,0.49408783783783783,14.140302810006006,-18.602068500503677,0.5109626299511933,-0.012431051224673473,0.009517073696389267,-0.05650775347743797,0.02832303480299969,-0.03194267621274893,-0.6206624327923009,0.575276749430472,12.374019593322288,-16.467366483864808,13.537828501004071,-17.602112415858088,0.5053231513145682,1,-0.0339040899632273,201.0,-253.0,0.8125,0.16179840225459963,-0.2052113541214261,0,15.254222458047934,True
Louisville-Memphis,0.1408681408681408,6.257370505312011,-9.390632478276885,0.1230876508875034,-0.04318125978061493,-0.08255712852353686,-0.014037324667330098,0.07140274425643489,0.10058386267472263,-1.363623717897255,1.6246800856268777,4.788720267914044,-8.292848552110513,-3.332898475377064,-15.61647064849545,0.12242125205725396,-2,-0.13743798866201962,71.0,-164.0,-26.75,0.08071425232719487,-0.11057049999828339,0,2.519618913422365,False
Louisville-SMU,0.10810810810810811,8.473243260812282,-6.136660998634312,0.10312745114202526,-0.00010178678129046936,0.004270369978546573,-0.011789468519501023,0.008363892886999014,0.01855108003304351,0.45656766391141446,0.7244964112397696,9.253923799836315,-2.8096488847207013,5.075379585919947,-1.9849202897170244,0.04419159968543773,2,-0.07936288972936678,186.0,-22.0,40.387500000000045,0.11626681831781638,-0.04895365414904462,0,3.955545771981974,True
Louisville-Houston,0.3226863226863227,8.143330446580464,-20.33373433299913,0.3979541634267607,0.016560547216574295,0.0874252073820237,-0.044266219448461985,0.032494554179892665,-0.029153897971179177,1.3117749956089426,1.244607039967832,7.734102215333749,-19.13077441804954,-0.28068500959538767,-24.997014176939942,0.35437536522752755,0,-0.12138163266627716,173.0,-241.0,28.737500000000182,0.11556948056672267,-0.22095867532695046,0,9.768718771975472,True
Louisville-Connecticut,0.037837837837837784,6.306615557621868,-3.7418290675368837,0.05390901696277439,-0.09019570891719597,-0.12278470762311883,-0.006201924968708639,0.08611134087630545,0.05409781393979607,-2.6044857795772174,2.226607729376312,8.822129074559072,-4.01099244314473,4.171211894605463,-1.5316806083505838,0.03331973120498233,-8,-0.15233471124962084,162.0,-21.0,44.90000000000009,0.09218968292097718,-0.051729067575176035,0,0.580284841283401,True
Louisville-South Florida,0.46283783783783783,17.641739431597983,-16.635769679138534,0.5543125570069751,0.011155840579197052,0.03658998914831496,-0.06120734626295221,0.007199836203634735,-0.03448451072289138,0.6768435588676596,0.3476659904089985,17.489256147676002,-16.870921161446063,14.149858050866285,-20.200430039118956,0.5820998667489021,2,-0.0817150570674684,307.0,-202.0,54.57500000000027,0.20605693925606816,-0.21260355334870507,0,14.890898769277609,True
Louisville-Cincinnati,0.043720190779014345,10.180802211090835,-3.9357589693537562,0.09271513365071138,-0.010477800633949985,-0.03928443579248869,-0.010612868441324141,0.027763532682450465,0.03572660775394776,-0.3143944850197187,0.2641489117250444,9.794758823098661,-2.4486104008870058,11.314692442550012,0.9895007154935911,0.06806186390283164,1,-0.150869124174419,234.0,46.0,98.8125,0.10487529212274405,-0.03823264187244246,0,0.008204522574331463,False
Louisville-UCF,0.45852749301025164,12.134515402953454,-18.342127215918495,0.44945335234945527,-0.006224035279929874,0.0767297323269186,-0.04984673462711564,0.034005212333975465,-0.025676770298602047,0.014783050039540058,0.35394327662463354,12.33505482919064,-19.438039747527668,16.85524414898869,-11.953123903140366,0.4466554911911286,1,-0.03927391601840713,215.0,-270.0,20.96250000000009,0.15677512913118874,-0.23759725711146296,0,12.967651905988937,True
Louisville-Houston,0.3226863226863227,8.143330446580464,-20.33373433299913,0.3979541634267607,0.016560547216574295,0.0874252073820237,-0.044266219448461985,0.032494554179892665,-0.029153897971179177,1.3117749956089426,1.244607039967832,7.734102215333749,-19.13077441804954,-0.28068500959538767,-24.997014176939942,0.35437536522752755,0,-0.12138163266627716,173.0,-241.0,28.737500000000182,0.11556948056672267,-0.22095867532695046,0,9.768718771975472,True
Louisville-Rutgers,0.49408783783783783,14.140302810006006,-18.602068500503677,0.5109626299511933,-0.012431051224673473,0.009517073696389267,-0.05650775347743797,0.02832303480299969,-0.03194267621274893,-0.6206624327923009,0.575276749430472,12.374019593322288,-16.467366483864808,13.537828501004071,-17.602112415858088,0.5053231513145682,1,-0.0339040899632273,201.0,-253.0,0.8125,0.16179840225459963,-0.2052113541214261,0,15.254222458047934,True
Louisville-South Florida,0.46283783783783783,17.641739431597983,-16.635769679138534,0.5543125570069751,0.011155840579197052,0.03658998914831496,-0.06120734626295221,0.007199836203634735,-0.03448451072289138,0.6768435588676596,0.3476659904089985,17.489256147676002,-16.870921161446063,14.149858050866285,-20.200430039118956,0.5820998667489021,2,-0.0817150570674684,307.0,-202.0,54.57500000000027,0.20605693925606816,-0.21260355334870507,0,14.890898769277609,True
Louisville-Cincinnati,0.043720190779014345,10.180802211090835,-3.9357589693537562,0.09271513365071138,-0.010477800633949985,-0.03928443579248869,-0.010612868441324141,0.027763532682450465,0.03572660775394776,-0.3143944850197187,0.2641489117250444,9.794758823098661,-2.4486104008870058,11.314692442550012,0.9895007154935911,0.06806186390283164,1,-0.150869124174419,234.0,46.0,98.8125,0.10487529212274405,-0.03823264187244246,0,0.008204522574331463,True
Louisville-Temple,0.5475152571926765,9.119300950508304,-21.016182612230892,0.4410521307477878,-0.05598323696964891,-0.13527919715747233,-0.04893686643535489,0.039598921422039024,0.04305805278379404,-1.3922632169527276,1.449488510130493,10.328368863823542,-20.909216727709136,12.287915541844981,-14.925164557022072,0.406576337186345,2,0.009996377163240089,175.0,-289.0,4.812500000000227,0.1374633545551811,-0.23802771866474426,0,15.796099915762891,True
Louisville-Memphis,0.1408681408681408,6.257370505312011,-9.390632478276885,0.1230876508875034,-0.04318125978061493,-0.08255712852353686,-0.014037324667330098,0.07140274425643489,0.10058386267472263,-1.363623717897255,1.6246800856268777,4.788720267914044,-8.292848552110513,-3.332898475377064,-15.61647064849545,0.12242125205725396,-2,-0.13743798866201962,71.0,-164.0,-26.75,0.08071425232719487,-0.11057049999828339,0,2.519618913422365,False
Louisville-SMU,0.10810810810810811,8.473243260812282,-6.136660998634312,0.10312745114202526,-0.00010178678129046936,0.004270369978546573,-0.011789468519501023,0.008363892886999014,0.01855108003304351,0.45656766391141446,0.7244964112397696,9.253923799836315,-2.8096488847207013,5.075379585919947,-1.9849202897170244,0.04419159968543773,2,-0.07936288972936678,186.0,-22.0,40.387500000000045,0.11626681831781638,-0.04895365414904462,0,3.955545771981974,True
Louisville-Connecticut,0.037837837837837784,6.306615557621868,-3.7418290675368837,0.05390901696277439,-0.09019570891719597,-0.12278470762311883,-0.006201924968708639,0.08611134087630545,0.05409781393979607,-2.6044857795772174,2.226607729376312,8.822129074559072,-4.01099244314473,4.171211894605463,-1.5316806083505838,0.03331973120498233,-8,-0.15233471124962084,162.0,-21.0,44.90000000000009,0.09218968292097718,-0.051729067575176035,0,0.580284841283401,True
Louisville-Louisiana Lafayette,0.21283783783783783,8.3218231061702,-16.93447643627988,0.3153735104712644,0.1075813779298101,-0.12545908452248616,0.24532707304389179,-0.05459844103651579,0.15521751811726314,1.8379490714180946,-2.3717130225414422,9.315341673607065,-16.603245577157864,11.047887809610344,-5.442243771600474,0.1633142574256109,7,-0.07808274712365393,3.0,-213.0,-50.987499999999955,0.048232135086157646,-0.12947992827979904,0,9.084767776996078,True
Louisville-North Carolina,0.1319554848966613,5.458939535930867,-7.111218931108013,0.08273686798716418,-0.1056384735986845,-0.12072590169144276,-0.11273263808639189,0.085041645565192,0.08747642711462089,-4.00887101458369,1.3959958954295217,5.300059844012566,-6.18759262640684,6.128193563670294,-2.50775438072624,0.0584779170809524,-1,-0.10947790482507092,109.0,-118.0,12.600000000000136,0.07707059742141564,-0.10567366346081408,0,1.0925867256901354,False
Louisville-Temple,0.5475152571926765,9.119300950508304,-21.016182612230892,0.4410521307477878,-0.05598323696964891,-0.13527919715747233,-0.04893686643535489,0.039598921422039024,0.04305805278379404,-1.3922632169527276,1.449488510130493,10.328368863823542,-20.909216727709136,12.287915541844981,-14.925164557022072,0.406576337186345,2,0.009996377163240089,175.0,-289.0,4.812500000000227,0.1374633545551811,-0.23802771866474426,0,15.796099915762891,True
Louisville-Rutgers,0.49408783783783783,14.140302810006006,-18.602068500503677,0.5109626299511933,-0.012431051224673473,0.009517073696389267,-0.05650775347743797,0.02832303480299969,-0.03194267621274893,-0.6206624327923009,0.575276749430472,12.374019593322288,-16.467366483864808,13.537828501004071,-17.602112415858088,0.5053231513145682,1,-0.0339040899632273,201.0,-253.0,0.8125,0.16179840225459963,-0.2052113541214261,0,15.254222458047934,True
Louisville-Houston,0.3226863226863227,8.143330446580464,-20.33373433299913,0.3979541634267607,0.016560547216574295,0.0874252073820237,-0.044266219448461985,0.032494554179892665,-0.029153897971179177,1.3117749956089426,1.244607039967832,7.734102215333749,-19.13077441804954,-0.28068500959538767,-24.997014176939942,0.35437536522752755,0,-0.12138163266627716,173.0,-241.0,28.737500000000182,0.11556948056672267,-0.22095867532695046,0,9.768718771975472,True
Louisville-Connecticut,0.037837837837837784,6.306615557621868,-3.7418290675368837,0.05390901696277439,-0.09019570891719597,-0.12278470762311883,-0.006201924968708639,0.08611134087630545,0.05409781393979607,-2.6044857795772174,2.226607729376312,8.822129074559072,-4.01099244314473,4.171211894605463,-1.5316806083505838,0.03331973120498233,-8,-0.15233471124962084,162.0,-21.0,44.90000000000009,0.09218968292097718,-0.051729067575176035,0,0.580284841283401,True
Louisville-Manhattan,0.08026208026208026,12.651847370607143,-8.8655516285355,0.21917638717299326,0.10867257040893413,-0.13598908762256262,0.24215014163432047,-0.08441903101369252,0.04366433369195244,1.6652983348753736,-3.1667558944680962,14.461683857938368,-7.5779089835211835,14.068019009851952,7.013235969255348,0.02845682032641994,11,-0.12011189504882502,-100.0,-256.0,-206.7249999999999,0.09678744298398145,-0.04757779066240597,0,5.8260632088528235,True
Louisville-Saint Louis,0.049959049959049984,13.887812741232992,-2.832246348323153,0.12329872279804854,-0.024230826336915312,-0.03986711211681926,-0.04037614068200068,0.009940312534225448,0.020380429750786577,-0.29316561676330366,0.6657770247706196,13.823889937536435,-1.1747779112391328,20.148654863414592,8.825080935580829,0.062470372387083084,4,-0.1692290390926744,333.0,96.0,137.43750000000023,0.15784063401349213,-0.02593253974442067,0,1.493948062800885,True
Louisville-Kentucky,0.11283783783783785,1.6382676004525791,-8.66290810331354,0.06487134368093928,-0.13555286799283306,-0.17473694780415178,-0.07702518320826379,0.11380910441495506,0.11772568294284314,-3.9126491927283666,3.086397740774089,3.8846336702395803,-8.60770469343673,-5.600570393228523,-10.978069152533578,0.046370557904471865,-6,-0.12532393485594173,120.0,-97.0,28.52500000000009,0.07190610967738453,-0.10162921623826515,0,1.4169020445265583,False
Arizona-Northern Arizona,0.41680814940577254,16.289476021796403,-21.103383785728482,0.6847800651886435,0.3313312143774523,0.03185193853822421,0.46404500084732153,-0.19714812858749764,-0.0058749970565260545,5.963479811168725,-9.331369225965787,11.795436028252894,-22.49570753863614,20.65702946367766,-22.951615804874606,0.7858956886287329,15,-0.004049212069198782,-85.0,-255.0,-72.875,-0.004886440462460229,-0.14941993722276126,0,21.449111366834053,True
Arizona-Texas Tech,0.430921052631579,6.1992237592434805,-14.23899857887477,0.25092598841257696,0.016414648314066027,0.07586510567318655,-0.058366227981554775,0.032342278927793955,-0.0012002885585060685,-0.7196100958359892,-0.9690863030289023,2.1407057051264644,-14.106824270441592,-2.0880313014010454,-23.74462561325585,0.28377785418254,-1,0.03685413331688636,126.0,-141.0,74.64999999999986,0.040578245615251696,-0.18737865343860027,0,13.288308637798872,True
Arizona-Fairleigh Dickinson,0.5580762250453721,15.323426166439091,-25.662624314774064,0.7516272398448673,0.2840784380184673,0.004008889368456892,0.4542332972502599,-0.16143966919053387,0.03529117416494665,6.519075681566051,-6.202124057636013,9.851230018312421,-28.937051659410002,25.264819271911136,-25.433538757465044,0.8736809168279622,14,0.024137858585619898,93.0,-145.0,76.61249999999995,0.00909745546706242,-0.19290714391849406,0,23.469983219823106,True
Arizona-New Mexico St.,0.15413533834586468,4.522306355339978,-14.630389916126404,0.22508557232671622,0.2815473419433157,0.02190763236508264,0.4634990889706007,-0.15703045096386314,0.022633815305918348,6.667166346910818,-5.995147513575077,0.8904971234122314,-16.992411723205834,-1.3847719845821445,-16.54079420951551,0.15550014594173522,11,0.03567824403655884,25.0,19.0,105.37500000000023,-0.0820600725933811,-0.07093161272948845,0,11.784769653545037,True
Arizona-Cal Poly,0.493421052631579,14.128690178016726,-16.98555918174563,0.5280147743730474,0.16698623238860388,-0.09987242207578073,0.32597200523087577,-0.10028265836759431,0.11714138189413492,2.870810965222134,-4.704534474055393,10.786547820932341,-21.550504279948797,18.773606225437945,-14.706868453829657,0.5756835320888496,11,0.053432682266453535,299.0,56.0,236.13750000000016,0.045684047540393236,-0.1666729857665773,0,20.146181500614016,True
Arizona-Long Beach St.,0.43508771929824563,12.323714659145878,-15.457083633250278,0.43556423815438405,0.15163350151729071,-0.20005253732966544,0.337237431561347,-0.08695304574627583,0.17599497402520203,2.7960888151517906,-4.0231946371169585,7.827476515084285,-16.287571433001403,9.39796690113154,-24.111957554310123,0.56718459187822,8,0.04733233698643852,128.0,9.0,128.92500000000018,-0.010803017546784366,-0.10213957954590602,0,17.311062244942413,True
Arizona-Southern,0.3166969147005445,19.001775505924755,-12.044673424865977,0.5292456417742238,0.3746765983248135,-0.10341557079811514,0.6071893769360119,-0.1511392978984406,0.17714824536466578,9.890391831033881,-7.540519926576792,14.414737556810636,-11.493114457178507,32.497759958591985,-1.243544348241798,0.5999828618857759,11,0.08859871218513538,3.0,20.0,-15.199999999999818,0.01613485789923752,0.028080162112224527,0,16.698505714915456,True
Arizona-San Diego St.,0.01547987616099078,6.742657823649523,-3.356731803310737,0.06752519425205039,0.09020907518311017,0.007424834506581823,0.16930666610481193,-0.061584475236555525,0.04592467164225322,2.2490764048011016,-2.3801608904912968,5.744017765264488,-6.854039758747533,4.286934510410461,-7.392871298329851,0.09171968848651513,9,-0.07874600464942971,57.0,4.0,42.287500000000136,0.00981003000584213,-0.03005911311183096,0,3.4627895208644306,True
Arizona-UNLV,0.2623604465709729,8.260429815517554,-10.74079543350291,0.21452050379517085,0.15393031534614543,0.15384192698088128,0.13374509988885797,-0.11161994873622094,-0.08729226960800096,3.8446207830476737,-3.694823270024443,4.033046508878485,-13.64085632210923,13.98604334013001,-4.340869082744263,0.18315354221423896,10,0.06935941623678277,34.0,-122.0,22.77500000000009,0.00802390088481908,-0.12230598424014161,0,13.364361389765127,True
Arizona-Michigan,0.11166429587482218,-8.8633102447359,-12.536284627418325,0.034074465404395626,-0.022556199428464985,0.04643771914994799,-0.06873272013428666,0.06604201637764417,0.034902716386445154,-0.23190344536365615,1.3360016662147132,-12.566680189176395,-13.471709105891193,-12.397897427805304,-15.887371865269955,0.03786464547287993,-5,-0.038906482628198846,-28.0,-111.0,67.62500000000023,-0.09014046340531601,-0.153772732278331,0,1.7127645918846603,True
Arizona-Washington St.,0.5684210526315789,15.099298408139333,-15.238293619100645,0.5071992106092393,0.03207057517838818,0.08481264968557001,-0.01985944771814907,-0.022881522510744823,-0.05194790472922084,1.0213544288402971,-1.0623715974254395,15.591450742045396,-15.836217314279807,17.772901926263245,-14.709720044290137,0.5486454868715862,4,0.03499925297143247,264.0,-159.0,67.35000000000014,0.1702976601562306,-0.1962765896049986,0,18.786858214238812,True
Arizona-Washington,0.337171052631579,4.954421103494241,-16.83012161968246,0.2847995867200326,0.06891616264263456,0.11236471672629844,0.004286098479756806,-0.04563786974853479,-0.0716628374990258,1.999247630690931,-1.4890515328210938,1.4942369603889745,-13.495451169721633,-3.255011794737058,-23.556543704974345,0.2564254075714767,3,-0.004403060285667393,12.0,-210.0,-25.062499999999773,0.0321940470272537,-0.1540837399812912,0,12.995482089387009,True
Arizona-UCLA,0.11166429587482218,-2.8553926825803586,-9.246160032624942,0.04691705742588459,0.02922228055869991,0.08341228493743702,0.005530990757872445,-0.02881318809814748,-0.07592743764220122,0.6901427051270446,-0.9003414421835174,-3.7562309840463683,-11.321916282260489,-0.44567274137104107,-6.218868804135909,0.03748511983190006,3,0.02123339465369578,-142.0,-221.0,-89.13749999999982,-0.03563843437349257,-0.10936013467963634,0,4.902258653818893,True
Arizona-USC,0.5458404074702887,13.340257074832763,-14.119584766835601,0.42624781757832675,0.023057254818379058,0.06499131340510966,-0.036354976039292275,-0.019227195424359578,-0.037373995730191845,0.6072105405940675,-0.928185074619492,10.107536285945159,-16.2474656062722,10.333917811962792,-17.527777712749597,0.4235879337231553,5,0.04640062777571591,60.0,-351.0,-96.72499999999968,0.127966645576164,-0.20439601614818692,0,18.10103584644056,True
Arizona-Arizona St.,0.23205741626794263,5.829029258838531,-9.031381380013045,0.13837331285253807,0.03677226547987289,0.07582061609579183,-0.015723463856122555,-0.023572341735528024,-0.066666037399429,1.4016268619181744,-0.809960581433657,5.324876360618987,-7.777452270747176,9.38627088307716,-13.305883803553172,0.2914977683563488,4,-0.0011319234705053915,-25.0,-212.0,-100.63749999999982,0.06498798470279854,-0.09329892388945427,0,8.256393865308201,True
Arizona-Colorado,0.21127819548872184,9.29233215121323,-8.645731026861,0.1895286159888223,0.017223694185873772,0.001444248965099315,0.008887695265832551,-0.006690129076579732,-0.029945019599272205,0.3126139326270305,-0.24979043278621305,5.5678589993181475,-10.007896518373954,-0.7037876522757358,-23.18249005335906,0.3002545538806519,1,-0.09686701101588147,46.0,-185.0,-38.087499999999864,0.07101764345912609,-0.12243277992016977,0,7.035478373418027,True
Arizona-Utah,0.25551782682512736,5.759476284291921,-8.874460869780904,0.13465699426815092,0.08452736796666904,0.23147101343202098,0.014997396824747766,-0.036646537492058706,-0.13672060925636076,2.0528702436344872,-1.696744893279643,0.9628793545529248,-9.020384182900727,5.010644274697853,-11.724421967404453,0.1706197620708063,5,0.05038771516553975,21.0,-119.0,-8.187499999999773,0.024922782652427422,-0.09311416496480629,0,9.820642931543825,True
Arizona-Stanford,0.22953216374269014,4.4208341616563445,-9.134570540963097,0.11993710550173786,0.008586656126000292,-0.005514996735856759,0.01562552613128121,0.003371636348186602,0.005970875334023851,-0.2645954126610235,-0.31613401593294554,0.5076549046575991,-10.393844806404047,3.566978765194449,-9.657157108139117,0.1149214056635216,1,-0.009258534005627816,7.0,-150.0,-13.062499999999773,0.017566737010432876,-0.11481998121934633,0,8.309650285407553,True
Arizona-California,0.268421052631579,5.21779970346509,-12.421946022936936,0.19186437946635437,0.04234327421064732,0.036890275444219855,0.0076070097588883945,-0.018732593842258782,-0.015790535752750468,1.077697942614833,-1.1595416246257884,2.8986459028456153,-14.020865427833868,1.1414148292706585,-15.762740217516637,0.18141273773910738,4,-0.023578249013522234,-3.0,-214.0,-42.23749999999973,0.03464983296606272,-0.14249291809144105,0,10.013039262262536,False
Arizona-Oregon St.,0.368421052631579,2.9302206038372134,-17.864242472680843,0.2646819273246487,0.08350327412994007,0.14211144609422005,0.0019357613367761983,-0.046884588498301016,-0.10122082872211402,1.5174343389982425,-2.5498141917733648,-1.4424591934590438,-15.699138189647655,-3.2055044851161654,-17.30415198458553,0.14187108314441732,5,0.04879608653254319,-19.0,-265.0,-40.5625,0.020219778021902668,-0.18537818711214082,0,13.175683248290959,True
Arizona-Arizona St.,0.23205741626794263,5.829029258838531,-9.031381380013045,0.13837331285253807,0.03677226547987289,0.07582061609579183,-0.015723463856122555,-0.023572341735528024,-0.066666037399429,1.4016268619181744,-0.809960581433657,5.324876360618987,-7.777452270747176,9.38627088307716,-13.305883803553172,0.2914977683563488,4,-0.0011319234705053915,-25.0,-212.0,-100.63749999999982,0.06498798470279854,-0.09329892388945427,0,8.256393865308201,False
Arizona-Utah,0.25551782682512736,5.759476284291921,-8.874460869780904,0.13465699426815092,0.08452736796666904,0.23147101343202098,0.014997396824747766,-0.036646537492058706,-0.13672060925636076,2.0528702436344872,-1.696744893279643,0.9628793545529248,-9.020384182900727,5.010644274697853,-11.724421967404453,0.1706197620708063,5,0.05038771516553975,21.0,-119.0,-8.187499999999773,0.024922782652427422,-0.09311416496480629,0,9.820642931543825,True
Arizona-Colorado,0.21127819548872184,9.29233215121323,-8.645731026861,0.1895286159888223,0.017223694185873772,0.001444248965099315,0.008887695265832551,-0.006690129076579732,-0.029945019599272205,0.3126139326270305,-0.24979043278621305,5.5678589993181475,-10.007896518373954,-0.7037876522757358,-23.18249005335906,0.3002545538806519,1,-0.09686701101588147,46.0,-185.0,-38.087499999999864,0.07101764345912609,-0.12243277992016977,0,7.035478373418027,True
Arizona-California,0.268421052631579,5.21779970346509,-12.421946022936936,0.19186437946635437,0.04234327421064732,0.036890275444219855,0.0076070097588883945,-0.018732593842258782,-0.015790535752750468,1.077697942614833,-1.1595416246257884,2.8986459028456153,-14.020865427833868,1.1414148292706585,-15.762740217516637,0.18141273773910738,4,-0.023578249013522234,-3.0,-214.0,-42.23749999999973,0.03464983296606272,-0.14249291809144105,0,10.013039262262536,True
Arizona-Stanford,0.22953216374269014,4.4208341616563445,-9.134570540963097,0.11993710550173786,0.008586656126000292,-0.005514996735856759,0.01562552613128121,0.003371636348186602,0.005970875334023851,-0.2645954126610235,-0.31613401593294554,0.5076549046575991,-10.393844806404047,3.566978765194449,-9.657157108139117,0.1149214056635216,1,-0.009258534005627816,7.0,-150.0,-13.062499999999773,0.017566737010432876,-0.11481998121934633,0,8.309650285407553,True
Arizona-Oregon St.,0.368421052631579,2.9302206038372134,-17.864242472680843,0.2646819273246487,0.08350327412994007,0.14211144609422005,0.0019357613367761983,-0.046884588498301016,-0.10122082872211402,1.5174343389982425,-2.5498141917733648,-1.4424591934590438,-15.699138189647655,-3.2055044851161654,-17.30415198458553,0.14187108314441732,5,0.04879608653254319,-19.0,-265.0,-40.5625,0.020219778021902668,-0.18537818711214082,0,13.175683248290959,True
