gamekey,record,adjoe,adjde,barthag,sos,ncsos,consos,elite SOS,elite noncon SOS,Opp OE,Opp DE,Con Adj OE,Con Adj DE,Qual O,Qual D,Qual Barthag,Qual Games,FUN,ConPF,ConPA,ConPoss,ConOE,ConDE,ConSOSRemain,WAB,didwin
Villanova-Miami FL,0.10357142857142854,3.659320040981811,-5.665549728341503,0.04963902389188224,-0.023032266381331934,-0.009780569457243482,-0.06521115776232111,-0.00128320376691049,-0.060912544041998196,-0.9297624852620459,-0.04359845703912413,4.2190291812854355,-4.838659353796771,3.4637204712232403,-7.030547425236733,0.0430485347619719,1,-0.0407395994278823,155.0,0.0,95.88749999999982,0.04129868775593737,-0.07956696229265081,0,2.0598971422751644,True
Villanova-Nebraska,0.40441176470588236,14.343040959474365,-9.749115140956164,0.2590751713944536,0.11813165354530297,0.14442037778038364,0.04111356692527102,-0.05938713447950439,-0.03690278514613465,3.4491899431358775,-2.462317523000877,8.251987416859535,-11.619272786142844,18.495496575243934,-9.415023555101229,0.24161519300852574,5,0.08892454939251637,143.0,-80.0,66.32500000000005,0.058226296531490584,-0.12156105714552867,0,14.47428903870572,True
Villanova-Oklahoma,0.09121621621621623,4.9595593919933805,-3.148804745967084,0.03762207538705431,-0.03378438269847772,0.023631513443194696,-0.08013136642779406,0.04240148168906843,-0.021241431320247917,-0.9132502428434037,0.9548222943660534,2.033560857133992,-4.150183230072216,13.450694722542025,0.9807193779461727,0.04255093665217291,-1,-0.06446150018750307,3.0,-121.0,-40.82499999999982,0.03796741285624239,-0.06387217196828587,0,0.9113504576537146,False
Villanova-Oklahoma,0.09121621621621623,4.9595593919933805,-3.148804745967084,0.03762207538705431,-0.03378438269847772,0.023631513443194696,-0.08013136642779406,0.04240148168906843,-0.021241431320247917,-0.9132502428434037,0.9548222943660534,2.033560857133992,-4.150183230072216,13.450694722542025,0.9807193779461727,0.04255093665217291,-1,-0.06446150018750307,3.0,-121.0,-40.82499999999982,0.03796741285624239,-0.06387217196828587,0,0.9113504576537146,True
Villanova-Penn,0.5046296296296297,24.86384331163292,-16.25883834314665,0.6990586984746361,0.2544283754339873,0.16936740462044775,0.23741526011651115,-0.1816477324117156,-0.08373506405713749,7.464599692299402,-5.063111745185168,19.642912898557015,-17.503848220548576,32.39076594030526,-16.608107622568255,0.7333220848654327,14,0.029629994918096314,429.0,144.0,273.8249999999998,0.12551228841233608,-0.12051213899257507,0,19.801725342371352,True
Villanova-Providence,0.18928571428571428,14.34581694281681,-4.479887943173367,0.14993184037030205,0.04489844280615429,0.10827006466028521,-0.017043777809859106,-0.016904062747821413,-0.08467965982699466,0.8654694788841084,-0.708408703605258,13.854983849271989,-4.024916203098755,18.5487875641211,-1.7232013211469308,0.11181005824245405,3,-0.09031326299231013,83.0,-114.0,-60.74999999999977,0.1158078778550986,-0.042984408760234016,0,5.585191251800788,False
Villanova-Providence,0.18928571428571428,14.34581694281681,-4.479887943173367,0.14993184037030205,0.04489844280615429,0.10827006466028521,-0.017043777809859106,-0.016904062747821413,-0.08467965982699466,0.8654694788841084,-0.708408703605258,13.854983849271989,-4.024916203098755,18.5487875641211,-1.7232013211469308,0.11181005824245405,3,-0.09031326299231013,83.0,-114.0,-60.74999999999977,0.1158078778550986,-0.042984408760234016,0,5.585191251800788,True
Villanova-Seton Hall,0.13970588235294112,12.43615112910581,-0.5379842102893946,0.06979951335718759,0.04000122903953607,0.09994211247950319,-0.008012348129989855,-0.025780515650627667,-0.1001103363125243,1.5573113690945775,0.1333997431260059,8.14356783703272,-1.5645383716320538,16.49387169025853,2.4736117383066016,0.04969535434354033,4,-0.022549393854138677,48.0,-71.0,-45.637500000000045,0.07689262766558302,-0.021320791033225928,0,3.6444985585428986,True
Villanova-Seton Hall,0.13970588235294112,12.43615112910581,-0.5379842102893946,0.06979951335718759,0.04000122903953607,0.09994211247950319,-0.008012348129989855,-0.025780515650627667,-0.1001103363125243,1.5573113690945775,0.1333997431260059,8.14356783703272,-1.5645383716320538,16.49387169025853,2.4736117383066016,0.04969535434354033,4,-0.022549393854138677,48.0,-71.0,-45.637500000000045,0.07689262766558302,-0.021320791033225928,0,3.6444985585428986,False
Villanova-St. John's,0.6491935483870968,26.79027657076793,-9.944619962512817,0.5967754314079483,0.0449883433687559,0.12744957894143355,-0.06581794770312643,-0.027564751080078942,-0.08314868836074829,1.4485137438790474,-0.7687272333788826,23.08136525097467,-9.045596209728885,31.76538911927321,-6.96929739461369,0.4952608147898337,5,0.07982929507188599,183.0,-272.0,-116.83749999999986,0.23071867941787938,-0.1180139391604188,0,20.184528474408996,True
Villanova-Stanford,0.3922413793103448,16.463349287720717,-9.054780159680476,0.2900655850361268,-0.007768898174198013,0.0027979309710304268,-0.055468488763837476,-0.020865494438965237,-0.010520267161765684,-0.2261586422177828,-0.42940670652706103,11.80025114115513,-9.217064018824175,17.61873495948163,-13.258942731169299,0.3069794808539055,5,-0.040425219979907556,176.0,-115.0,33.100000000000136,0.11464166319899971,-0.12097989808574694,0,11.542597872221208,True
Villanova-UNC Asheville,0.25,21.90055492079412,-8.513623848034669,0.41645082063239547,0.3240226846958572,0.029223000566215185,0.4709538987465191,-0.22098872029163596,-0.049570339821695786,7.304729169111511,-7.905860182289771,20.543930585390058,-11.324996150886875,34.796752030831456,0.8090568731604719,0.3632963540750448,16,0.040630398958690805,46.0,-56.0,-37.375,0.0685968140013995,-0.015899308481751473,0,15.18643178388014,True
Villanova-Butler,0.20833333333333337,4.887610496586831,-7.78945624108691,0.08100577461312763,0.05856792901342556,0.12043514525434923,-0.009285296828977385,-0.030157081014327458,-0.06562419955788235,1.9690693195593383,-0.7962769371408456,2.6986356320661855,-7.171222811290377,17.549181488294266,-0.6742727527473278,0.08848495169543191,5,0.0321088323970381,37.0,-116.0,-11.587500000000318,0.03980764130295,-0.08356328150112702,0,6.88530953575052,True
Villanova-Creighton,0.3035714285714286,10.366299338615136,-5.44608234824004,0.11029645055796289,0.08363541580348166,0.14137375291087773,-0.012596656760963443,-0.054986762556127555,-0.09019665711775315,2.410140716402836,-1.4207362682909235,8.542489832848474,-3.9852003771805045,16.493376215432676,-5.32964412758416,0.13765868797164438,5,0.11442074106124778,59.0,-93.0,-33.08750000000009,0.07523814035865861,-0.04811376646714127,0,10.777677928542207,True
Villanova-DePaul,0.5846774193548387,19.29308534698825,-13.24841635579692,0.47695125100702895,0.021744990077375737,0.05232382603175545,-0.052821235636752006,-0.03300941140037883,-0.09604360187841066,1.236324035354727,-0.28842535061849617,13.814241742478131,-14.63223572010395,22.43523409872111,-14.087853597611968,0.43855611779282233,8,0.04257303207391211,206.0,-219.0,11.337500000000091,0.156746018217356,-0.18636569687239557,0,18.192363045893053,True
Villanova-Georgetown,0.42045454545454547,12.01245270072377,-7.066705485877108,0.15952357047742904,0.037973117255814204,0.0287309281359861,-0.01811460942084253,-0.018241141853185705,-0.030921977137547185,0.9380843885787442,-0.6245143863156954,7.714217568805083,-8.584052030739969,9.412119592457003,-10.107559594619019,0.11943712875981316,3,0.1307244977642515,59.0,-150.0,-24.312500000000227,0.06799975671274994,-0.09996469494192761,0,13.140879447536246,True
Villanova-Kansas,0.010135135135135087,2.2888076567088547,0.7250872053194115,0.0037339992165499325,-0.03241199465063327,-0.019008051170732343,-0.0762266263013569,0.029200679615505543,0.0044176290748394464,-0.9477813307974117,0.6901964006152923,-1.7602510256611623,-2.9436586504614723,7.783243258193011,4.796177694155688,0.0025065658710113903,-2,-0.019032182215256044,-5.0,-62.0,-0.712500000000091,-0.003373695828570167,-0.04924833718640531,0,-2.6659482435378674,True
Villanova-Marquette,0.2689393939393939,14.329515129731021,-7.686967753030558,0.21249930478908485,0.10823815510915324,0.20239422774674576,-0.023995325025030878,-0.06363981832060062,-0.13648493515017202,3.470844631337542,-1.8864302947347227,11.736030077538786,-6.824274235760839,18.984163037426356,-9.094906677142177,0.2442415150006112,5,-0.011543631311486613,92.0,-189.0,-67.00000000000023,0.1274650225860514,-0.0954271951640423,0,9.906973346152725,True
Villanova-North Carolina,0.050000000000000044,-0.2739900757593716,-4.061440010974437,0.01712435262627421,-0.016127036820832386,-0.014426676914194081,-0.0341936571078143,-0.003917076191810032,-0.041704448157189655,-1.0314263906505374,-0.4081408306663974,0.5671073214841584,-3.739532903289259,8.293496100412227,1.9231814253398767,0.014531190189487564,-3,-0.004869422571444071,-42.0,-93.0,-30.875,-0.005774582364153513,-0.04985067242920749,0,0.3890396941139169,True
Villanova-Providence,0.18928571428571428,14.34581694281681,-4.479887943173367,0.14993184037030205,0.04489844280615429,0.10827006466028521,-0.017043777809859106,-0.016904062747821413,-0.08467965982699466,0.8654694788841084,-0.708408703605258,13.854983849271989,-4.024916203098755,18.5487875641211,-1.7232013211469308,0.11181005824245405,3,-0.09031326299231013,83.0,-114.0,-60.74999999999977,0.1158078778550986,-0.042984408760234016,0,5.585191251800788,True
Villanova-Saint Joseph's,0.09722222222222221,8.964055443070876,-6.7658189414753025,0.11204051403811666,0.0912629256768045,0.019992596354285852,0.1392716499150326,-0.11449081119304627,-0.05114092801107595,3.401194814616261,-2.0565990487802424,6.006324079822207,-7.373686060901036,0.4072190035205665,-12.548171684044945,0.06603886872823805,11,-0.04065424162015019,-23.0,-76.0,-26.91249999999991,0.005655877973191004,-0.03960476708510552,0,5.5226972898825455,True
Villanova-Seton Hall,0.13970588235294112,12.43615112910581,-0.5379842102893946,0.06979951335718759,0.04000122903953607,0.09994211247950319,-0.008012348129989855,-0.025780515650627667,-0.1001103363125243,1.5573113690945775,0.1333997431260059,8.14356783703272,-1.5645383716320538,16.49387169025853,2.4736117383066016,0.04969535434354033,4,-0.022549393854138677,48.0,-71.0,-45.637500000000045,0.07689262766558302,-0.021320791033225928,0,3.6444985585428986,True
Villanova-St. John's,0.6491935483870968,26.79027657076793,-9.944619962512817,0.5967754314079483,0.0449883433687559,0.12744957894143355,-0.06581794770312643,-0.027564751080078942,-0.08314868836074829,1.4485137438790474,-0.7687272333788826,23.08136525097467,-9.045596209728885,31.76538911927321,-6.96929739461369,0.4952608147898337,5,0.07982929507188599,183.0,-272.0,-116.83749999999986,0.23071867941787938,-0.1180139391604188,0,20.184528474408996,True
Villanova-Temple,0.23863636363636365,16.911231463177685,-6.624450705887924,0.24132429241109254,0.09727468335020195,0.015553783726431125,0.10270271388973018,-0.08762296683379411,0.020278841550866455,3.1761719927212084,-1.9791560450953938,13.801981329035257,-5.44040593599,19.227038545228055,-5.207470241696086,0.1742033178000979,6,-0.06124048739935084,176.0,6.0,35.274999999999864,0.11282999679293315,-0.022841549945100015,0,9.050328522444376,True
Villanova-Virginia,0.09121621621621623,3.1825697177493026,-0.11753801135981234,0.010472862929936877,-0.0315065482107012,-0.0418068035518917,-0.06401022542244972,0.024049034918306678,0.008847011871529475,-1.4582202003497144,0.14763313060812777,1.1129885107609852,-1.133839813995209,6.234717884624672,-0.07124059209274947,0.016443559065753788,-3,0.042438663338905,183.0,107.0,152.54999999999973,0.010870214413295498,-0.035157751482314925,0,0.2897507593440185,False
Villanova-Xavier,0.05147058823529416,6.160101055196833,-3.3609868580290794,0.047152054694385215,0.024641620283604948,0.0018564063381109053,-0.005428898516470659,-0.04821472687453565,-0.06397604881558572,2.006405565221783,0.2769114558890209,2.6293793200813553,-7.159804882364824,9.416489178016178,-1.8760715846251372,0.04014735933799707,5,-0.04376901952904322,-57.0,-166.0,-74.82500000000005,0.020419880702802873,-0.07177410530861528,0,1.2064742684645893,False
Villanova-Xavier,0.05147058823529416,6.160101055196833,-3.3609868580290794,0.047152054694385215,0.024641620283604948,0.0018564063381109053,-0.005428898516470659,-0.04821472687453565,-0.06397604881558572,2.006405565221783,0.2769114558890209,2.6293793200813553,-7.159804882364824,9.416489178016178,-1.8760715846251372,0.04014735933799707,5,-0.04376901952904322,-57.0,-166.0,-74.82500000000005,0.020419880702802873,-0.07177410530861528,0,1.2064742684645893,True
Kansas-Austin Peay,0.3942766295707473,17.441307536020105,-18.8708414662444,0.6130609759709991,0.32670883920059346,0.12831978868717142,0.4810072245793841,-0.23802756579998252,-0.08323812209041614,6.670329342887413,-8.748442076590138,21.28593961408039,-17.458251651514303,33.30220870614072,-13.073409816016778,0.7548602133132374,18,0.03184808056230359,216.0,33.0,106.82500000000005,0.08416227843160495,-0.06507051848591039,0,22.921546287284453,True
Kansas-Baylor,0.22850122850122856,1.6830386666595984,-8.970861851566156,0.07382327414627143,0.0396993894856118,0.11510289823531078,-0.008461409625765248,-0.013382069662757012,-0.06272739386132875,1.905123515407169,0.24779477189585464,-0.054980703496809724,-7.972700342101021,5.7347472728914966,-7.636907038985143,0.0733125054696051,5,0.04006543733939727,60.0,-75.0,35.47499999999991,0.01660326588132177,-0.09139454599852903,0,8.052064903662696,True
Kansas-Baylor,0.22850122850122856,1.6830386666595984,-8.970861851566156,0.07382327414627143,0.0396993894856118,0.11510289823531078,-0.008461409625765248,-0.013382069662757012,-0.06272739386132875,1.905123515407169,0.24779477189585464,-0.054980703496809724,-7.972700342101021,5.7347472728914966,-7.636907038985143,0.0733125054696051,5,0.04006543733939727,60.0,-75.0,35.47499999999991,0.01660326588132177,-0.09139454599852903,0,8.052064903662696,True
Kansas-Connecticut,0.1704204204204205,10.338044776961965,-3.4192115085369323,0.09491095476282652,0.12198142949536062,0.08334339332886798,0.16852664980273868,-0.11912156168412291,-0.04236497523221916,4.439424191613142,-2.6272141932309125,14.371586749227063,1.497646541292312,10.907676030863854,-11.341866836109375,0.18699701273269764,10,0.05695413611680966,195.0,151.0,75.23749999999995,0.094319600055911,0.06461196109451817,0,10.431625933207584,True
Kansas-Harvard,0.43629343629343637,21.507750273403758,-8.79841893183334,0.454061700482724,0.2495405335726142,0.07632168138052609,0.347399808118224,-0.19066491864277657,-0.03786055271780031,6.706961233444133,-5.330769647924029,23.888010017683442,-8.355404161312734,19.373652599205784,-11.11817151771767,0.3554183251395612,15,0.11935050751293658,492.0,291.0,315.8499999999999,0.1470081799670394,-0.027522291122093145,0,20.530962934243643,True
Kansas-Holy Cross,0.43629343629343637,24.0515083306734,-16.647755807322696,0.7217178227835997,0.3870714220885267,0.22369786585641183,0.5147479732033473,-0.26894630259008856,-0.11304566949703432,9.582775428982075,-8.545894128094915,27.600695096012785,-19.110647379998483,31.2538445222485,-20.354178733076623,0.8294485535776729,19,0.018314669794331773,244.0,-42.0,54.450000000000045,0.15346941637508782,-0.08110875224627989,0,26.063560143854076,True
Kansas-Iowa St.,0.20772200772200777,-0.4279864329748335,-8.382642877018597,0.050621027066202195,0.020141451612625594,0.04018961673074817,-0.005819642327872909,-0.014424522050018762,-0.038317166274121295,1.6315013543273977,0.2744836624136866,-2.764030067626706,-7.097308969585384,-9.661895351212422,-17.938932357196663,0.05352001996141853,5,0.06563893129893406,-47.0,-144.0,-30.437499999999545,-0.009997394853928698,-0.08897362046594837,0,8.028335898576124,True
Kansas-Kansas St.,0.3497133497133498,12.290966217969228,-3.6854428922545424,0.1238534805878232,0.049208551207333584,0.1116518926981292,-0.014108736561076363,-0.02050146481577597,-0.07163858702758286,0.5262907532736563,-1.2424072164520226,11.343265285191094,-1.6238381373617585,10.506077065069476,-12.109381709343111,0.19446733770047986,5,0.09865200728530332,150.0,-45.0,6.1749999999999545,0.11546114786045547,-0.04131617863521475,0,12.938029365501288,True
Kansas-Kansas St.,0.3497133497133498,12.290966217969228,-3.6854428922545424,0.1238534805878232,0.049208551207333584,0.1116518926981292,-0.014108736561076363,-0.02050146481577597,-0.07163858702758286,0.5262907532736563,-1.2424072164520226,11.343265285191094,-1.6238381373617585,10.506077065069476,-12.109381709343111,0.19446733770047986,5,0.09865200728530332,150.0,-45.0,6.1749999999999545,0.11546114786045547,-0.04131617863521475,0,12.938029365501288,True
Kansas-Baylor,0.22850122850122856,1.6830386666595984,-8.970861851566156,0.07382327414627143,0.0396993894856118,0.11510289823531078,-0.008461409625765248,-0.013382069662757012,-0.06272739386132875,1.905123515407169,0.24779477189585464,-0.054980703496809724,-7.972700342101021,5.7347472728914966,-7.636907038985143,0.0733125054696051,5,0.04006543733939727,60.0,-75.0,35.47499999999991,0.01660326588132177,-0.09139454599852903,0,8.052064903662696,True
Kansas-Iowa St.,0.20772200772200777,-0.4279864329748335,-8.382642877018597,0.050621027066202195,0.020141451612625594,0.04018961673074817,-0.005819642327872909,-0.014424522050018762,-0.038317166274121295,1.6315013543273977,0.2744836624136866,-2.764030067626706,-7.097308969585384,-9.661895351212422,-17.938932357196663,0.05352001996141853,5,0.06563893129893406,-47.0,-144.0,-30.437499999999545,-0.009997394853928698,-0.08897362046594837,0,8.028335898576124,False
Kansas-Kansas St.,0.3497133497133498,12.290966217969228,-3.6854428922545424,0.1238534805878232,0.049208551207333584,0.1116518926981292,-0.014108736561076363,-0.02050146481577597,-0.07163858702758286,0.5262907532736563,-1.2424072164520226,11.343265285191094,-1.6238381373617585,10.506077065069476,-12.109381709343111,0.19446733770047986,5,0.09865200728530332,150.0,-45.0,6.1749999999999545,0.11546114786045547,-0.04131617863521475,0,12.938029365501288,True
Kansas-Michigan St.,0.03629343629343629,-1.6493020681218127,-5.894436394201136,0.02411099822145979,0.11100993520551772,0.07563940075212938,0.1356812565377934,-0.10967325814285767,-0.05668657645743291,4.473743080098572,-1.6980215915104964,-1.6778240631372512,-3.934407735243255,-12.300062401579169,-20.345055631356473,0.055544516521194964,9,0.03961462246683389,-45.0,46.0,30.362499999999955,-0.06516695255403548,0.012815293652378656,0,4.368775752597648,False
Kansas-Oklahoma St.,0.4898648648648649,15.344145113471171,-6.779890680055701,0.23976243736436587,0.06629428429606743,0.1605538223710899,-0.026980272264067406,-0.05222562917782414,-0.15066775327835347,1.94420577484739,-1.243158323276802,14.874415589245615,-3.8413699236549945,11.98397455838088,-12.58563740899811,0.22962989438062198,6,0.1527406048383127,278.0,0.0,83.51250000000005,0.15842777225099391,-0.07205810004770918,0,18.342007934719945,False
Kansas-Oklahoma,0.08108108108108114,2.670751735284526,-3.8738919512864953,0.03388807617050438,-0.0013723880478444528,0.04263956461392704,-0.003904740126437156,0.01320080207356289,-0.025659060395087363,0.034531087954007944,0.26462589375076107,3.793811882795154,-1.2065245796107433,5.667451464349014,-3.815458316209515,0.04004437078116152,1,-0.04542931797224703,8.0,-59.0,-40.11249999999973,0.041341108684812555,-0.014623834781880563,0,3.577298701191582,True
Kansas-San Diego St.,0.1426426426426427,16.803093517310828,-0.11050911449085277,0.1293948045297033,0.1465549126935599,-0.0283663952422174,0.2605438029282897,-0.17231955848237035,0.025247483261972015,4.6137061461807605,-3.5131138896992127,16.16745874621263,2.9134394949029883,21.631489320419988,-8.119746773222246,0.33384974824856406,16,0.04217008208311568,132.0,169.0,46.18750000000023,0.06675081543244743,0.10234481636045545,0,11.521150147555888,True
Kansas-TCU,0.5012285012285013,20.68963798408518,-6.949026915038758,0.37724098573190556,0.0669461833232129,0.20060881887116666,-0.041988460845424735,-0.034312637279697134,-0.14084832136244574,1.849154772717057,-1.5483958528606365,22.029409174008578,-5.402324178180507,19.841182992783217,-13.221522837647484,0.4218514372882167,4,0.05857291455139002,272.0,-122.0,-5.4375,0.2223922192607014,-0.09319712891913512,0,18.281911570056675,True
Kansas-Texas Tech,0.2711148648648649,7.947028186808069,-8.685747497070082,0.1441539341562137,0.02675872117272715,0.05502214941694661,-0.01638280290025451,-0.036733411833609564,-0.10216041593663727,0.9298450611941576,-0.5543529631171964,5.222741825360643,-8.63095462852246,4.09124764035073,-16.959767582896276,0.17906929104924219,7,0.0035773975137018965,126.0,-66.0,51.77500000000009,0.05676729746413001,-0.0987914634220679,0,10.266947257634499,True
Kansas-Texas,0.25880425880425884,8.81752440700103,-5.629852019203128,0.10787361379132065,-0.0040311738704558175,-0.025052814704007997,-0.012311839790076329,-0.00522921346951688,-0.014359807521528323,-0.18849434399137976,-0.051927950655539235,8.39608585629523,-1.3310039719621898,1.8059872495778393,-12.850839938619046,0.09399606504771896,4,0.0018905758547475005,163.0,21.0,57.80000000000018,0.08250794147985796,-0.03110562826400831,0,8.395511952093164,True
Kansas-UCLA,0.3961148648648649,9.331066308492979,-9.67168787588929,0.18459166046656084,0.041636130589502995,-0.017117829147536456,0.057091016171852194,-0.061466876612711885,0.012789964465464432,0.813268901458585,-1.6613132187649313,9.268859387642934,-7.556503238552523,4.025425315510077,-15.354215309130424,0.15241302420594316,7,0.10806675581583414,19.0,-145.0,-58.68749999999977,0.06521873837814973,-0.0660959720739136,0,15.471446866247627,True
Kansas-West Virginia,0.12200772200772203,5.982664547682006,-0.23205732660353817,0.02634535990087572,0.027988363851756293,0.05478318778631375,-0.0030387820286608136,-0.018349578727256732,-0.04017901251288669,0.527684656790683,-0.6554402045915282,6.306264645914624,2.325858156317409,8.839485749069496,-2.4675260369753858,0.04921246889247333,3,0.04136349929461125,36.0,6.0,-22.450000000000045,0.04832820003716476,0.02248492610398256,0,4.1894707947802585,False
Kansas-Kentucky,0.11486486486486491,-2.184142992141801,-5.012588953222817,0.0162487195528066,0.05089400777385422,0.006735346844831347,0.075023697416574,-0.08421045350789269,-0.029334752980963996,2.627494641965086,-0.7048938606024535,-3.8336250833964414,-1.1785177185133335,-2.257083136739652,-7.630804675416584,0.024903669339557455,8,0.11800500510176759,-27.0,28.0,24.024999999999864,-0.04424848320070085,0.003209997356607208,0,6.575908086545748,True
Kansas-Loyola MD,0.5648648648648649,20.142834987233925,-21.00945466399274,0.7227029251378316,0.367331173579333,0.08040784910638066,0.514639156660613,-0.2635983628332008,-0.052496446820375575,9.456033480494213,-7.840298721790788,21.823318362934756,-17.074463582033587,34.17251948117608,1.6993083143886025,0.3963731059298824,20,0.13697604332356583,150.0,-54.0,22.77500000000009,0.10174894536640844,-0.06285153415968692,0,27.770767164809783,True
